10	coffee~table	CON	coffee~table	7	n	* )	coffee_table.n.01	Location	O
11	.	NIL	.	10	.	* ))))))))))	O	O	O

1	I	PRO	speaker	5	np	ba(s:dcl, * 	O	Beneficiary
2	had	PST	have	5	((s:dcl\np)/(s:pss\np))/np	fa(s:dcl\np, fa((s:dcl\np)/(s:pss\np), * 	O	O
3	my	HAS	speaker	4	np/n	fa(np, * 	O	Theme
4	camera	CON	camera	5	n	* ))	camera.n.01	Theme
5	stolen	EXS	steal	0	s:pss\np	rp(s:pss\np, * 	steal.v.01	V
6	.	NIL	.	5	.	* ))))	O	O

1	He	PRO	male	2	np	ba(s:dcl, * 	male.n.02	Experiencer
2	bit	EPS	bite	0	(s:dcl\np)/np	fa(s:dcl\np, * 	bite.v.01	V
3	his	HAS	male	4	np/(n/pp)	fa(np, * 	male.n.02	Patient
4	lip	CON	lip	2	n/pp	rp(n/pp, * 	lip.n.01	Patient
5	.	NIL	.	4	.	* )))))	O	O

1	The	DEF	the	2	np/n	ba(s:dcl, fa(np, * 	O	Theme
2	phone	CON	phone	4	n	* )	phone.n.01	Theme
3	is	NOW	be	4	(s:dcl\np)/(s:ng\np)	fa(s:dcl\np, * 	O	O
4	ringing	EXG	ring	0	s:ng\np	rp(s:ng\np, * 	ring.v.01	V
5	!	EMP	!	4	.	* ))))	O	O

1	The	DEF	the	2	np/n	ba(s:dcl, fa(np, * 	O	Agent
2	boy	CON	boy	3	n	* )	boy.n.01	Agent
3	drew	EPS	draw	0	(s:dcl\np)/np	ba(s:dcl\np, fa(s:dcl\np, * 	draw.v.06	V
4	a	DIS	a	5	np/n	fa(np, * 	O	Theme
5	picture	CON	picture	3	n	* ))	picture.n.02	Theme
6	on	REL	on	8	((s\np)\(s\np))/np	fa((s\np)\(s\np), * 	O	Destination
7	the	DEF	the	8	np/n	rp(np, fa(np, * 	O	Destination
8	wall	CON	wall	3	n	* )	wall.n.01	Destination
9	.	NIL	.	8	.	* )))))	O	O

1	General~Motors	ORG	general~motors	2	n	ba(s:dcl, lx(np, n, * )	company.n.01	Agent
2	laid	EPS	lay~off	0	((s:dcl\np)/np)/pr	fa(s:dcl\np, fa((s:dcl\np)/np, * 	lay_off.v.02	V
3	off	REL	off	2	pr	* )	O	O
4	76,000	QUC	76000	5	n/n	rp(np, lx(np, n, fa(n, * 	O	Theme
5	workers	ROL	worker	2	n	* ))	worker.n.01	Theme
6	.	NIL	.	5	.	* ))))	O	O

1	I	PRO	speaker	4	np	ba(s:dcl, * 	O
2	was	PST	be	4	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, bxc((s:dcl\np)/(s:adj\np), * 	O
3	not	NOT	not	4	(s\np)\(s\np)	* )	O
4	conscious	IST	conscious	0	(s:adj\np)/pp	fa(s:adj\np, * 	conscious.a.02
5	of	REL	of	7	pp/np	fa(pp, * 	O
6	her	HAS	female	7	np/(n/pp)	rp(np, fa(np, * 	female.n.02
7	presence	CON	presence	4	n/pp	* )	presence.n.02
8	.	NIL	.	7	.	* ))))))	O

1	Grief	CON	grief	2	n	ba(s:dcl, lx(np, n, * )	grief.n.01	Causer
2	drove	EPS	drive	0	((s:dcl\np)/(s:adj\np))/np	fa(s:dcl\np, fa((s:dcl\np)/(s:adj\np), * 	drive.v.04	V
3	her	PRO	female	2	np	* )	female.n.02	Patient
4	mad	IST	mad	2	s:adj\np	rp(s:adj\np, * 	mad.a.02	Result
5	.	NIL	.	4	.	* ))))	O	O

1	I	PRO	speaker	4	np	ba(s:dcl, * 	O	Theme
2	have	NEC	have	4	(s:dcl\np)/(s:to\np)	fa(s:dcl\np, * 	O	O
3	to	NIL	to	4	(s:to\np)/(s:b\np)	fa(s:to\np, * 	O	O
4	go	EXS	go	0	(s:b\np)/pp	fa(s:b\np, * 	go.v.01	V
5	to	REL	to	7	pp/np	fa(pp, * 	O	Destination
6	the	DEF	the	7	np/n	rp(np, fa(np, * 	O	Destination
7	police~station	CON	police~station	4	n	* )	police_station.n.01	Destination
8	.	NIL	.	7	.	* )))))))	O	O

1	The	DEF	the	2	np/n	ba(s:dcl, fa(np, * 	O	Causer
2	canal	CON	canal	3	n	* )	canal.n.03	Causer
3	connects	ENS	connect	0	(s:dcl\np)/np	ba(s:dcl\np, fa(s:dcl\np, * 	connect.v.03	V
4	the	DEF	the	5	np/n	fa(np, * 	O	Patient
5	Atlantic	GEO	atlantic	3	n	* ))	ocean.n.01	Patient
6	with	REL	with	8	((s:dcl\np)\(s:dcl\np))/np	fa((s:dcl\np)\(s:dcl\np), * 	O	Co-Patient
7	the	DEF	the	8	np/n	rp(np, fa(np, * 	O	Co-Patient
8	Pacific	GEO	pacific	3	n	* )	ocean.n.01	Co-Patient
9	.	NIL	.	8	.	* )))))	O	O

1	The	DEF	the	3	np/n	rp(s:dcl, ba(s:dcl, fa(np, * 	O	Patient
2	old	DEG	old	3	n/n	fa(n, * 	old.a.01	Patient
3	man	CON	man	5	n	* ))	man.n.01	Patient
4	was	PST	be	5	(s:dcl\np)/(s:pss\np)	fa(s:dcl\np, * 	O	O
5	run	EXS	run~over	0	(s:pss\np)/pr	ba(s:pss\np, fa(s:pss\np, * 	run_over.v.01	V
6	over	REL	over	5	pr	* )	O	O
7	by	REL	by	9	((s\np)\(s\np))/np	fa((s\np)\(s\np), * 	O	Causer
8	a	DIS	a	9	np/n	fa(np, * 	O	Causer
9	car	CON	car	5	n	* )))))	car.n.01	Causer
10	.	NIL	.	5	.	* ))	O	O

1	The	DEF	the	2	np/n	rp(s:dcl, ba(s:dcl, fa(np, * 	O	Theme
2	rocket	CON	rocket	4	n	* )	rocket.n.01	Theme
3	was	PST	be	4	(s:dcl\np)/(s:pss\np)	fa(s:dcl\np, * 	O	O
4	launched	EXS	launch	0	s:pss\np	ba(s:pss\np, * 	launch.v.02	V
5	into	REL	into	6	((s\np)\(s\np))/np	fa((s\np)\(s\np), * 	O	Destination
6	space	CON	space	4	n	lx(np, n, * )))))	space.n.04	Destination
7	.	NIL	.	4	.	* ))	O	O

1	The	DEF	the	2	np/n	ba(s:dcl, fa(np, * 	O	Agent
2	chicken	CON	chicken	4	n	* )	chicken.n.02	Agent
3	is	NOW	be	4	(s:dcl\np)/(s:ng\np)	rp(s:dcl\np, fa(s:dcl\np, * 	O	O
4	cackling	EXG	cackle	0	s:ng\np	* )	cackle.v.02	V
5	.	NIL	.	4	.	* )))	O	O

1	Tom	PER	tom	3	n	ba(s:dcl, lx(np, n, * )	male.n.02
2	is	NOW	be	3	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, * 	O
3	ashamed	IST	ashamed	0	s:adj\np	rp(s:adj\np, * 	ashamed.a.01
4	.	NIL	.	3	.	* ))))	O

1	Ken	PER	ken	2	n	ba(s:dcl, lx(np, n, * )	male.n.02	Experiencer
2	believes	ENS	believe	0	(s:dcl\np)/np	fa(s:dcl\np, * 	believe.v.05	V
3	Tom	PER	tom	2	n	rp(np, lx(np, n, * )	male.n.02	Stimulus
4	.	NIL	.	3	.	* ))))	O	O

1	Tom	PER	tom	3	n	rp(s:dcl, ba(s:dcl, lx(np, n, * )	male.n.02
2	is	NOW	be	3	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, * 	O
3	impolite	IST	impolite	0	s:adj\np	* ))	impolite.a.01
4	.	NIL	.	3	.	* ))	O

1	The	DEF	the	2	np/n	ba(s:dcl, fa(np, * 	O
2	murderer	ROL	murderer	5	n	* )	murderer.n.01
3	is	NOW	be	5	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, bxc((s:dcl\np)/(s:adj\np), * 	O
4	still	ALT	still	5	(s\np)\(s\np)	* )	O
5	at~large	IST	at~large	0	s:adj\np	rp(s:adj\np, * 	at_large.a.01
6	.	NIL	.	5	.	* ))))	O

1	I	PRO	speaker	4	np	ba(s:dcl, * 	O	Agent
2	ca	POS	can	4	(s:dcl\np)/(s:b\np)	fa(s:dcl\np, bxc((s:dcl\np)/(s:b\np), * 	O	O
3	n't	NOT	not	4	(s\np)\(s\np)	* )	O	O
4	speak	EXS	speak	0	(s:b\np)/np	fa(s:b\np, * 	speak.v.03	V
5	Japanese	CON	japanese	4	n	rp(np, lx(np, n, * )	japanese.n.02	Theme
6	.	NIL	.	5	.	* )))))	O	O

1	Our	HAS	speaker	2	np/(n/pp)	ba(s:dcl, fa(np, * 	O	Agent
2	team	CON	team	3	n/pp	* )	team.n.01	Agent
3	won	EPS	win	0	s:dcl\np	rp(s:dcl\np, * 	win.v.01	V
4	3~to~1	SCO	3-1	3	rrb	rp(rrb, * 	O	Extent
5	.	NIL	.	4	.	* ))))	O	O

1	They	PRO	person	2	np	ba(s:dcl, * 	person.n.01	Agent
2	opposed	EPS	oppose	0	(s:dcl\np)/np	fa(s:dcl\np, * 	oppose.v.01	V
3	Darwin	PER	darwin	5	n	fa(np, ba(np/(n/pp), lx(np, n, * )	male.n.02	Patient
4	's	HAS	's	3	(np/(n/pp))\np	* )	O	Patient
5	theory~of~evolution	CON	theory~of~evolution	2	n/pp	rp(n/pp, * 	theory_of_evolution.n.01	Patient
6	.	NIL	.	5	.	* )))))	O	O

1	Mary	PER	mary	2	n	ba(s:dcl, lx(np, n, * )	female.n.02	Theme
2	is	ENS	be	0	(s:dcl\np)/np	fa(s:dcl\np, * 	be.v.08	V
3	a	DIS	a	4	np/n	rp(np, fa(np, * 	O	Co-Theme
4	fashion~designer	ROL	fashion~designer	2	n	* )	fashion_designer.n.01	Co-Theme
5	.	NIL	.	4	.	* ))))	O	O

1	I	PRO	speaker	4	np	ba(s:dcl, * 	O
2	am	NOW	be	4	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, * 	O
3	also	ALT	also	4	(s\np)/(s\np)	fa(s:adj\np, * 	O
4	unemployed	IST	unemployed	0	s:adj\np	rp(s:adj\np, * 	unemployed.a.01
5	.	NIL	.	4	.	* )))))	O

1	Drivers	ROL	driver	3	n	ba(s:dcl, lx(np, n, * )	driver.n.01	Agent
2	should	NEC	should	3	(s:dcl\np)/(s:b\np)	fa(s:dcl\np, * 	O	O
3	wear	EXS	wear	0	(s:b\np)/np	fa(s:b\np, * 	wear.v.02	V
4	seat~belts	CON	seat~belt	3	n	rp(np, lx(np, n, * )	seat_belt.n.01	Theme
5	.	NIL	.	4	.	* )))))	O	O

1	He	PRO	male	2	np	ba(s:dcl, * 	male.n.02	Theme
2	is	ENS	be	0	(s:dcl\np)/np	fa(s:dcl\np, bxc((s:dcl\np)/np, * 	be.v.01	V
3	anything~but	NOT	anything~but	2	(s\np)\(s\np)	* )	O	O
4	a	DIS	a	5	np/n	rp(np, fa(np, * 	O	Co-Theme
5	gentleman	CON	gentleman	2	n	* )	gentleman.n.01	Co-Theme
6	.	NIL	.	5	.	* ))))	O	O

1	Tom	PER	tom	2	n	ba(s:dcl, lx(np, n, * )	male.n.02	Agent
2	dialed	EPS	dial	0	(s:dcl\np)/np	ba(s:dcl\np, fa(s:dcl\np, * 	dial.v.02	V
3	911	CTC	911	2	n	lx(np, n, * ))	phone_number.n.01	Theme
4	again	ALT	again	2	(s\np)\(s\np)	rp((s\np)\(s\np), * 	O	O
5	.	NIL	.	4	.	* ))))	O	O

1	He	PRO	male	3	np	ba(s:dcl, * 	male.n.02	Agent	O
2	has	NOW	have	3	(s:dcl\np)/(s:pt\np)	fa(s:dcl\np, * 	O	O	O
3	set	EXT	set~down	0	((s:pt\np)/np)/pr	fa(s:pt\np, fa((s:pt\np)/np, * 	set_down.v.01	V	O
4	down	REL	down	3	pr	* )	O	O	O
5	every	AND	every	6	np/n	fa(np, * 	O	Theme	Theme
6	thing	CON	entity	3	n	ba(n, * 	entity.n.01	Theme	Theme
7	that	AND	that	8	(n\n)/(s:dcl\np)	rp(n\n, fa(n\n, * 	O	Theme	Theme
8	happened	EPS	happen	6	s:dcl\np	* )	happen.v.01	Theme	V
9	.	NIL	.	8	.	* )))))))	O	O	O

1	He	PRO	male	3	np	ba(s:dcl, * 	male.n.02	Theme	O
2	was	PST	be	3	(s:dcl\np)/(s:ng\np)	ba(s:dcl\np, fa(s:dcl\np, * 	O	O	O
3	living	EXG	live	0	s:ng\np	ba(s:ng\np, * 	live.v.01	V	O
4	in	REL	in	5	((s\np)\(s\np))/np	fa((s\np)\(s\np), * 	O	Location	O
5	England	GPE	england	3	n	lx(np, n, * ))))	country.n.02	Location	O
6	when	REL	when	9	((s\np)\(s\np))/s:dcl	fa((s\np)\(s\np), * 	O	O	O
7	the	DEF	the	8	np/n	ba(s:dcl, fa(np, * 	O	O	Theme
8	war	CON	war	9	n	* )	war.n.01	O	Theme
9	broke	EPS	break~out	3	(s:dcl\np)/pr	fa(s:dcl\np, * 	break_out.v.01	O	V
10	out	REL	out	9	pr	rp(pr, * 	O	O	O
11	.	NIL	.	10	.	* )))))))	O	O	O

1	You	PRO	hearer	3	np	rp(s:dcl, ba(s:dcl, * 	O
2	are	NOW	be	3	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, * 	O
3	drunk	IST	drunk	0	s:adj\np	* ))	drunk.a.02
4	!	EMP	!	3	.	* ))	O

1	Tom	PER	tom	2	n	ba(s:dcl, lx(np, n, * )	male.n.02	Agent
2	lowered	EPS	lower	0	(s:dcl\np)/np	fa(s:dcl\np, * 	lower.v.03	V
3	his	HAS	male	4	np/(n/pp)	fa(np, * 	male.n.02	Patient
4	voice	CON	voice	2	n/pp	rp(n/pp, * 	voice.n.02	Patient
5	.	NIL	.	4	.	* )))))	O	O

1	Tom	PER	tom	2	n	ba(s:dcl, lx(np, n, * )	male.n.02	Agent
2	sharpened	EPS	sharpen	0	(s:dcl\np)/np	fa(s:dcl\np, * 	sharpen.v.01	V
3	his	HAS	male	4	np/(n/pp)	rp(np, fa(np, * 	male.n.02	Patient
4	knife	CON	knife	2	n/pp	* )	knife.n.01	Patient
5	.	NIL	.	4	.	* ))))	O	O

1	Stars	CON	star	2	n	ba(s:dcl, lx(np, n, * )	star.n.01	Theme
2	twinkled	EPS	twinkle	0	s:dcl\np	ba(s:dcl\np, * 	twinkle.v.02	V
3	in	REL	in	5	((s\np)\(s\np))/np	fa((s\np)\(s\np), * 	O	Location
4	the	DEF	the	5	np/n	rp(np, fa(np, * 	O	Location
5	sky	CON	sky	2	n	* )	sky.n.01	Location
6	.	NIL	.	5	.	* )))))	O	O

1	I	PRO	speaker	2	np	ba(s:dcl, * 	O	Agent
2	brought	EPS	bring	0	((s:dcl\np)/np)/np	fa(s:dcl\np, fa((s:dcl\np)/np, * 	bring.v.01	V
3	you	DIS	person	2	np	* )	O	Destination
4	red	COL	red	5	n/n	rp(np, lx(np, n, fa(n, * 	red.a.01	Theme
5	roses	CON	rose	2	n	* ))	rose.n.01	Theme
6	.	NIL	.	5	.	* ))))	O	O

1	Could	POS	could	3	(s:q/(s:b\np))/np	fa(s:q, fa(s:q/(s:b\np), * 	O	O
2	you	PRO	hearer	3	np	* )	O	Agent
3	pick	EXS	pick~up	0	((s:b\np)/np)/pr	ba(s:b\np, fa(s:b\np, fa((s:b\np)/np, * 	pick_up.v.04	V
4	up	REL	up	3	pr	* )	O	O
5	Shigemi	PER	shigemi	3	n	lx(np, n, * ))	male.n.02	Theme
6	from	REL	from	8	((s\np)\(s\np))/np	fa((s\np)\(s\np), * 	O	Source
7	the	DEF	the	8	np/n	rp(np, fa(np, * 	O	Source
8	daycare~center	CON	day~care~center	3	n	* )	day_care_center.n.01	Source
9	?	QUE	?	8	.	* )))))	O	Source

1	According	IST	according	3	(s:dcl/s:dcl)/pp	fa(s:dcl, fa(s:dcl/s:dcl, * 	according.a.02	O
2	to	REL	to	3	pp/np	fa(pp, * 	O	O
3	her	PRO	female	8	np	rp(np, * 	female.n.02	O
4	,	NIL	,	3	,	* )))	O	O
5	he	PRO	male	8	np	rp(s:dcl, ba(s:dcl, * 	male.n.02	Theme
6	wo	FUT	will	8	(s:dcl\np)/(s:b\np)	fa(s:dcl\np, bxc((s:dcl\np)/(s:b\np), * 	O	O
7	n't	NOT	not	8	(s\np)\(s\np)	* )	O	O
8	come	EXS	come	0	s:b\np	* ))	come.v.02	V
9	.	NIL	.	8	.	* )))	O	O

1	They	PRO	person	2	np	ba(s:dcl, * 	O	Agent
2	burned	EPS	burn	0	(s:dcl\np)/np	fa(s:dcl\np, * 	burn.v.01	V
3	the	DEF	the	4	np/n	rp(np, fa(np, * 	O	Patient
4	paper	CON	paper	2	n	* )	paper.n.01	Patient
5	.	NIL	.	4	.	* ))))	O	O

1	I	PRO	speaker	3	np	rp(s:dcl, ba(s:dcl, * 	O
2	'm	NOW	be	3	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, * 	O
3	thirty	QUC	30	0	s:adj\np	ba(s:adj\np, * 	O
4	now	NOW	now	3	(s\np)\(s\np)	* )))	O
5	.	NIL	.	3	.	* ))	O

1	He	PRO	male	2	np	ba(s:dcl, * 	male.n.02	Theme
2	ran	EPS	run	0	(s:dcl\np)/np	fa(s:dcl\np, * 	run.v.02	V
3	five	QUC	5	4	n/n	rp(np, lx(np, n, fa(n, * 	O	Value
4	miles	UOM	mile	2	n	* ))	mile.n.01	Value
5	.	NIL	.	4	.	* ))))	O	O

1	Tom	PER	tom	2	n	ba(s:dcl, lx(np, n, * )	male.n.02	Agent
2	made	EPS	make	0	((s:dcl\np)/np)/np	fa(s:dcl\np, fa((s:dcl\np)/np, * 	make.v.03	V
3	himself	REF	male	2	np	* )	male.n.02	O
4	a	DIS	a	6	np/n	rp(np, fa(np, * 	O	Result
5	peanut~butter	CON	peanut~butter	6	n/n	fa(n, ba(n/n, * 	peanut_butter.n.01	O
6	and	GRP	and	2	conj	* 	O	O
7	jelly	CON	jelly	6	n/n	* ))	jelly.n.02	O
8	sandwich	CON	sandwich	6	n	* ))	sandwich.n.01	O
9	.	NIL	.	6	.	* ))))	O	O

1	She	PRO	female	2	np	ba(s:dcl, * 	female.n.02	Experiencer
2	hates	ENS	hate	0	(s:dcl\np)/np	fa(s:dcl\np, * 	hate.v.01	V
3	secrets	CON	secret	2	n	rp(np, lx(np, n, * )	secret.n.01	Stimulus
4	.	NIL	.	3	.	* ))))	O	O

1	A	DIS	a	2	np/n	ba(s:dcl, fa(np, * 	O	Agent
2	boy	CON	boy	4	n	* )	boy.n.01	Agent
3	is	NOW	be	4	(s:dcl\np)/(s:ng\np)	fa(s:dcl\np, * 	O	O
4	tapping	EXG	tap	0	(s:ng\np)/np	fa(s:ng\np, * 	tap.v.07	V
5	his	HAS	male	6	np/(n/pp)	fa(np, * 	male.n.02	Instrument
6	fingernails	CON	fingernail	4	n/pp	* )))))	fingernail.n.01	Instrument

1	Tom	PER	tom	2	n	ba(s:dcl, lx(np, n, * )	male.n.02	Agent
2	snickered	EPS	snicker	0	s:dcl\np	ba(s:dcl\np, * 	snicker.v.01	V
3	at	REL	at	4	((s\np)\(s\np))/np	fa((s\np)\(s\np), * 	O	Recipient
4	Mary	PER	mary	2	n	rp(np, lx(np, n, * )	female.n.02	Recipient
5	.	NIL	.	4	.	* )))))	O	O

1	The	DEF	the	2	np/n	ba(s:dcl, fa(np, * 	O	Theme
2	phone	CON	phone	3	n	* )	phone.n.01	Theme
3	rang	EPS	ring	0	s:dcl\np	rp(s:dcl\np, * 	ring.v.01	V
4	.	NIL	.	3	.	* )))	O	O

1	Accardo	PER	accardo	2	n	ba(s:dcl, lx(np, n, * )	male.n.02	Agent
2	composed	EPS	compose	0	(s:dcl\np)/np	fa(s:dcl\np, * 	compose.v.02	V
3	24	QUC	24	4	n/n	rp(np, lx(np, n, fa(n, * 	O	Result
4	Caprices	CON	capriccio	2	n	* ))	capriccio.n.01	Result
5	.	NIL	.	4	.	* ))))	O	O

1	I	PRO	speaker	2	np	ba(s:dcl, * 	O	Agent
2	bought	EPS	buy	0	(s:dcl\np)/np	ba(s:dcl\np, fa(s:dcl\np, * 	buy.v.01	V
3	a	DIS	a	4	np/n	fa(np, * 	O	Theme
4	camera	CON	camera	2	n	* ))	camera.n.01	Theme
5	for	REL	for	7	((s\np)\(s\np))/np	fa((s\np)\(s\np), * 	O	Asset
6	30	QUC	30	7	n/n	rp(np, lx(np, n, fa(n, * 	O	Asset
7	dollars	UOM	dollar	2	n	* ))	dollar.n.01	Asset
8	.	NIL	.	7	.	* )))))	O	O

1	Yukichi~Fukuzawa	PER	yukichi~fukuzawa	2	n	ba(s:dcl, lx(np, n, * )	male.n.02	Agent
2	introduced	EPS	introduce	0	((s:dcl\np)/pp)/np	fa(s:dcl\np, fa((s:dcl\np)/pp, * 	introduce.v.02	V
3	Western	IST	western	4	n/n	lx(np, n, fa(n, * 	western.a.01	Theme
4	ideas	CON	idea	2	n	* )))	idea.n.01	Theme
5	into	REL	into	6	pp/np	fa(pp, * 	O	Destination
6	Japan	GPE	japan	2	n	rp(np, lx(np, n, * )	country.n.02	Destination
7	.	NIL	.	6	.	* )))))	O	O

1	It	NIL	entity	3	np	ba(s:dcl, * 	entity.n.01	V
2	's	NOW	be	3	(s:dcl\np)/(s:ng\np)	rp(s:dcl\np, fa(s:dcl\np, * 	O	O
3	hailing	EXG	hail	0	s:ng\np	* )	hail.v.05	O
4	.	NIL	.	3	.	* )))	O	O

1	The	DEF	the	2	np/n	ba(s:dcl, fa(np, ba(np/(n/pp), fa(np, * 	O
2	bird	CON	bird	4	n	* )	bird.n.01
3	's	HAS	's	2	(np/(n/pp))\np	* )	O
4	wing	CON	wing	6	n/pp	* )	wing.n.01
5	was	PST	be	6	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, * 	O
6	broken	IST	broken	0	s:adj\np	rp(s:adj\np, * 	broken.a.01
7	.	NIL	.	6	.	* ))))	O

1	Let	FUT	let	0	(s:dcl/(s:b\np))/np	rp(s:dcl, fa(s:dcl, fa(s:dcl/(s:b\np), * 	O	O
2	us	PRO	speaker	1	np	* )	O	Theme
3	go	EXS	go	1	s:b\np	* )	go.v.01	V
4	!	EMP	!	1	.	rp(., * 	O	O
5	"	NIL	"	4	rrb	* )))	O	O

1	No	NOT	no	2	np/n	rp(s:dcl, ba(s:dcl, fa(np, * 	O	Patient
2	one	CON	person	4	n	* )	person.n.01	Patient
3	was	PST	be	4	(s:dcl\np)/(s:pss\np)	fa(s:dcl\np, * 	O	O
4	injured	EXS	injure	0	s:pss\np	* ))	injure.v.01	V
5	.	NIL	.	4	.	* ))	O	O

1	Where	QUE	location	2	s:wq/(s:q/pp)	fa(s:wq, * 	location.n.01	Location
2	is	ENS	be	0	(s:q/pp)/np	rp(s:q/pp, fa(s:q/pp, * 	be.v.03	V
3	the	DEF	the	5	np/n	fa(np, * 	O	Theme
4	oldest	TOP	old	5	n/n	fa(n, * 	old.a.02	Theme
5	synagogue	CON	synagogue	2	n	ba(n, * 	synagogue.n.01	Theme
6	in	REL	in	8	(n\n)/np	fa(n\n, * 	O	Theme
7	the	DEF	the	8	np/n	fa(np, * 	O	Theme
8	United~States	GPE	united~states	5	n	* ))))))	country.n.02	Theme
9	?	QUE	?	2	.	* )))	O	O

1	How	QUE	how	2	(s:wq/(s:dcl\np))/n	fa(s:wq, fa(s:wq/(s:dcl\np), * 	O	Asset
2	much	QUV	?	4	n	* )	O	Asset
3	was	PST	be	4	(s:dcl\np)/(s:pss\np)	rp(s:dcl\np, fa(s:dcl\np, * 	O	O
4	paid	EXS	pay	0	(s:pss\np)/pp	fa(s:pss\np, * 	pay.v.01	V
5	for	REL	for	7	pp/np	fa(pp, * 	O	Theme
6	"	NIL	"	7	lrb	ba(np, lp(np, * 	O	Theme
7	La~Femme~qui~Pleure~I	ART	la~femme~qui~pleure~i	4	n	rp(np, lx(np, n, * )	artifact.n.01	Theme
8	"	NIL	"	7	rrb	* ))	O	Theme
9	,	REL	,	11	(np\np)/np	fa(np\np, * 	O	Theme
10	an	DIS	an	11	np/n	fa(np, * 	O	Theme
11	engraving	CON	engraving	7	n	ba(n, * 	engraving.n.01	Theme
12	by	REL	by	16	(n\n)/np	fa(n\n, * 	O	Theme
13	the	DEF	the	16	np/n	fa(np, * 	O	Theme
14	Spanish	GPO	spain	16	n/n	fa(n, * 	country.n.02	Theme
15	painter	ROL	painter	16	n/n	fa(n, * 	painter.n.01	Theme
16	Pablo~Picasso	PER	pablo~picasso	11	n	* )))))))))))	male.n.02	Theme
17	?	QUE	?	4	.	* )))	O	O

1	How	QUE	how	3	(s:wq/(s:q/np))/n	fa(s:wq, fa(s:wq/(s:q/np), * 	O	Theme
2	many	QUV	?	3	n/n	fa(n, * 	O	Theme
3	inhabitants	ROL	inhabitant	4	n	* ))	inhabitant.n.01	Theme
4	doe	ENS	have	0	(s:q/np)/np	fa(s:q/np, * 	have.v.02	V
5	Uttar~Pradesh	GPE	uttar~pradesh	4	n	rp(np, lx(np, n, * )	state.n.01	Pivot
6	?	QUE	?	5	.	* ))))	O	Pivot

1	Where	QUE	location	2	s:wq/(s:q/pp)	fa(s:wq, * 	location.n.01	Location
2	are	ENS	be	0	(s:q/pp)/np	fa(s:q/pp, * 	be.v.03	V
3	the	DEF	the	4	np/n	rp(np, fa(np, * 	O	Theme
4	Pribilof~Islands	GPE	pribilof~islands	2	n	* )	island.n.01	Theme
5	?	QUE	?	4	.	* ))))	O	Theme

1	In	REL	in	3	(s:wq/(s:q/pp))/(s:wq/(s:q/np))	fa(s:wq, fa(s:wq/(s:q/pp), * 	O	Location
2	which	QUE	entity	3	(s:wq/(s:q/np))/n	fa(s:wq/(s:q/np), * 	entity.n.01	Location
3	city	CON	city	4	n	* ))	city.n.01	Location
4	is	ENS	be	0	(s:q/pp)/np	fa(s:q/pp, * 	be.v.03	V
5	the	DEF	the	7	np/n	rp(np, fa(np, * 	O	Theme
6	River	CON	river	7	n/n	fa(n, * 	river.n.01	Theme
7	Seine	GEO	seine	4	n	* ))	river.n.01	Theme
8	?	QUE	?	7	.	* ))))	O	Theme

1	How	QUE	manner	4	s:wq/s:q	fa(s:wq, * 	manner.n.01	Manner
2	did	PST	do	4	(s:q/(s:b\np))/np	fa(s:q, fa(s:q/(s:b\np), * 	O	O
3	Marty~Robbins	PER	marty~robbins	4	n	lx(np, n, * ))	male.n.02	Patient
4	die	EXS	die	0	s:b\np	rp(s:b\np, * 	die.v.01	V
5	?	QUE	?	4	.	* ))))	O	O

1	Who	QUE	person	2	s:wq/(s:q/np)	fa(s:wq, * 	person.n.01	Co-Theme
2	is	ENS	be	0	(s:q/np)/np	fa(s:q/np, * 	be.v.08	V
3	Antonia~Coello~Novello	PER	antonia~coello~novello	2	n	rp(np, lx(np, n, * )	female.n.02	Theme
4	?	QUE	?	3	.	* ))))	O	Theme

1	Tom	PER	tom	2	n	ba(s:dcl, ba(s:dcl, lx(np, n, * )	male.n.02	Agent	O
2	whispered	EPS	whisper	8	((s:dcl\np)/pp)/np	fa(s:dcl\np, fa((s:dcl\np)/pp, * 	whisper.v.01	V	O
3	something	DIS	entity	2	np	* )	entity.n.01	Topic	O
4	into	REL	into	7	pp/np	fa(pp, * 	O	Destination	O
5	Mary	PER	mary	7	n	fa(np, ba(np/(n/pp), lx(np, n, * )	female.n.02	Destination	O
6	's	HAS	's	5	(np/(n/pp))\np	* )	O	Destination	O
7	ear	CON	ear	2	n/pp	* ))))	ear.n.01	Destination	O
8	and	COO	and	0	conj	* 	O	O	O
9	she	PRO	female	10	np	rp(s:dcl, ba(s:dcl, * 	female.n.02	O	Agent
10	smiled	EPS	smile	8	s:dcl\np	* )	smile.v.02	O	V
11	.	NIL	.	10	.	* ))))	O	O	O

1	Tom	PER	tom	2	n	ba(s:dcl, lx(np, n, * )	male.n.02	Theme
